,y_true,predicted,lower,upper
79,-0.86614937,-1.0700372,-2.6755273,0.53545284
80,-1.163008,-1.1292505,-3.1688392,0.91033816
81,-1.1853546,-1.1740878,-4.327199,1.9790235
82,-1.108165,-1.1105561,-3.8332148,1.6121025
83,-1.2170318,-1.0850236,-2.898005,0.7279577
84,-1.10489,-1.1063697,-3.2288547,1.0161152
85,-1.243866,-1.1268837,-3.5766063,1.3228388
86,-1.2222251,-1.1803336,-3.427955,1.0672877
87,-1.1254699,-1.078757,-2.8181896,0.6606754
88,-0.91179943,-0.64603865,-2.5303235,1.2382462
89,-0.37047437,0.30862963,-1.3954784,2.0127378
90,1.0498163,1.34762,-0.41402245,3.1092625
91,2.016648,2.0073285,0.30346787,3.7111893
92,2.2139874,2.071262,0.4274156,3.7151082
93,1.9290519,1.8077234,0.12069476,3.494752
94,1.6102238,1.6633842,-0.040583372,3.3673518
95,1.3477058,1.374038,-0.45377135,3.2018473
96,0.99602437,1.0798309,-0.81702554,2.9766874
97,0.9152387,0.90244114,-0.8961961,2.7010784
98,0.62913996,0.5393994,-1.4173574,2.4961562
99,0.3779197,-0.038527727,-2.0841813,2.0071259
100,-1.588704,-0.69049275,-2.7083974,1.327412
101,-1.835063,-1.3638637,-3.1231914,0.39546394
102,-1.971362,-1.5587302,-3.7000341,0.58257353
103,-1.6089299,-1.4600253,-3.3772993,0.4572487
104,-1.1152128,-1.2365997,-2.6753583,0.20215893
105,-0.93772006,-1.2067816,-4.0315676,1.6180043
106,-0.9665121,-1.1874771,-3.0702446,0.6952903
107,-0.850166,-1.1123834,-2.7534158,0.5286491
108,-0.90528095,-1.1220648,-2.9341986,0.69006896
109,-1.3753519,-1.2813679,-3.4642825,0.9015466
110,-1.6063569,-1.4398712,-3.883717,1.0039748
111,-1.504383,-1.4122192,-3.8587494,1.0343109
112,-1.1388344,-1.2040511,-3.5060954,1.0979933
113,-0.6241791,-0.735359,-3.0852463,1.6145284
114,0.84831095,0.60895663,-1.5836575,2.8015707
115,2.0993779,1.7838198,-0.14210057,3.7097402
116,2.2204576,2.2573357,0.3193164,4.195355
117,2.0871859,2.0091233,0.23389971,3.784347
118,1.736953,1.7063664,0.12553287,3.2872
119,1.4744743,1.4506584,-0.5049943,3.406311
120,1.3053541,1.0949538,-0.2973634,2.4872708
121,1.0686046,0.8006048,-0.6011914,2.2024012
122,0.6338072,0.6505691,-0.9086101,2.2097483
123,0.44976312,0.539118,-1.0381274,2.1163635
124,0.17728066,-0.07304753,-1.6036696,1.4575746
125,-0.41971374,-0.88600194,-2.2282705,0.45626676
126,-2.408497,-1.6033828,-3.1221237,-0.08464193
127,-2.1211205,-1.7603141,-3.1476378,-0.37299025
128,-1.7352674,-1.6051161,-2.7572737,-0.45295858
129,-1.6288809,-1.5978616,-3.373334,0.17761064
130,-1.530741,-1.2332156,-2.8048072,0.33837605
131,-1.3698571,-1.29742,-3.105824,0.51098394
132,-1.1426556,-1.2188277,-3.513809,1.0761535
133,-0.9710634,-1.0507364,-3.3621025,1.2606297
134,-0.80814964,-0.9539109,-3.1326303,1.2248087
135,-0.5446412,-0.7911031,-3.2291124,1.6469061
136,0.9794238,0.38656908,-2.0812814,2.8544195
137,2.494849,2.1800313,-0.18866658,4.548729
138,2.315327,2.4511237,0.29161215,4.6106353
139,0.587753,1.1211543,-0.95813084,3.2004395
140,0.062731795,0.23306769,-1.5584788,2.024614
141,0.16967826,0.11955023,-1.3805203,1.6196208
142,0.19933602,0.3005619,-1.0764321,1.6775559
143,-0.02819279,0.16692886,-1.1668181,1.5006759
144,-0.20533186,-0.021134466,-1.2322909,1.1900219
145,-0.22274014,-0.060276598,-1.4525925,1.3320392
146,0.8716504,0.6138596,-0.62827104,1.8559902
147,2.10768,1.8750452,0.5630233,3.187067
148,1.7986696,1.5819355,0.2121675,2.9517035
149,0.5898801,0.73404205,-0.52297413,1.9910582
150,-0.025682228,-0.12563273,-1.4730661,1.2218006
151,-0.68608546,-0.6478356,-1.9297918,0.6341206
152,-1.0498874,-0.998702,-2.2160277,0.21862382
153,-1.2002807,-1.2152812,-3.2354546,0.80489206
154,-1.2900572,-1.1522436,-2.6750643,0.3705771
155,-1.2129757,-1.1611047,-2.831448,0.5092386
156,-1.0404389,-1.0867723,-2.9240117,0.75046694
157,-0.9118099,-0.89375496,-2.7002716,0.91276157
158,-0.8424953,-0.8220974,-2.4727979,0.8286029
159,-0.5677639,-0.5955632,-2.0222163,0.83109
160,-0.18593578,0.91100514,-0.25990915,2.0819194
161,1.5265968,2.3287382,1.2423679,3.4151087
162,2.7104065,2.2566533,1.4526997,3.060607
163,1.2593699,0.896284,0.10598606,1.6865819
164,0.25515667,0.010296017,-0.4899042,0.51049626
165,0.11797744,0.039830416,-0.4173865,0.49704733
166,0.50276375,0.10906109,-0.34242985,0.560552
167,0.30584994,-0.035083055,-0.44808242,0.3779163
168,0.003583778,-0.23060156,-0.8057065,0.3445034
169,0.02620876,-0.120398864,-0.7262455,0.48544776
170,1.0165061,0.82182205,0.20529163,1.4383525
171,2.170644,1.9513894,1.2588558,2.643923
172,1.8750964,1.4637485,0.91611713,2.0113797
173,0.7987758,0.57002085,0.22803429,0.91200745
174,-0.06201617,-0.22075723,-0.61207986,0.17056538
175,-0.6808084,-0.63698924,-1.1501131,-0.123865366
176,-1.1030968,-0.8337435,-1.2554784,-0.4120087
177,-1.0910923,-1.0841634,-1.5216286,-0.6466983
178,-1.3223244,-1.1911616,-2.6978378,0.31551445
179,-1.2104138,-1.1541348,-2.603757,0.29548728
180,-1.0738547,-1.0706611,-2.6710799,0.52975774
181,-0.896888,-0.9851888,-2.929807,0.95942944
182,-0.8510633,-0.8959061,-2.8289847,1.0371727
183,-0.5877335,-0.3154912,-1.9415513,1.3105689
184,0.7029069,1.2257497,-0.3558818,2.8073812
185,2.4912648,2.539309,0.83186996,4.246748
186,2.2022588,1.9546655,0.3796376,3.5296936
187,0.74252623,0.6733283,-0.84057605,2.1872325
188,0.119649075,-0.05263695,-1.6979052,1.5926312
189,0.04635206,0.05823466,-1.4475182,1.5639876
190,0.24135979,0.14110231,-1.6440475,1.9262521
191,0.057094287,-0.08598396,-1.7569844,1.5850164
192,-0.2971396,-0.24797125,-1.978936,1.4829934
193,-0.42453563,-0.19062863,-2.0140636,1.6328063
194,0.5219542,0.7019853,-0.85015625,2.2541268
195,2.1813097,1.7870332,0.10954952,3.4645169
196,1.8286923,1.4175664,-0.2635218,3.0986547
197,0.8447057,0.5886019,-0.88448626,2.06169
198,-0.12163948,-0.17363547,-1.7873671,1.4400961
199,-0.6382038,-0.6895286,-2.2984815,0.9194244
200,-0.95409167,-0.9529612,-2.2539506,0.3480283
201,-1.1754587,-1.1629558,-3.7137883,1.3878767
202,-1.2505754,-1.2360399,-3.0198135,0.5477338
203,-1.2477231,-1.1742718,-2.4887338,0.14019
204,-1.0508772,-1.055695,-2.2980146,0.18662453
205,-0.9224286,-0.9613589,-2.4473405,0.5246227
206,-0.8379043,-0.88549554,-2.2032385,0.4322474
207,-0.600079,-0.28773096,-1.5063651,0.9309032
208,0.60274625,1.35179,0.05415559,2.6494243
209,2.4139507,2.5281434,1.1361502,3.9201365
210,2.266055,1.866006,0.6057613,3.1262507
211,0.66163146,0.72902894,-0.30486166,1.7629195
212,0.02612189,0.059663475,-1.033422,1.1527488
213,0.24643947,0.06432775,-0.96760917,1.0962646
214,0.42339456,0.17556679,-0.8764689,1.2276025
215,0.09732899,0.013831884,-1.3310851,1.3587488
216,-0.3244679,-0.1873754,-1.1701632,0.7954124
217,-0.4485035,-0.22636464,-1.6914369,1.2387077
218,0.47253117,0.7030131,-0.4944213,1.9004476
219,2.2588148,1.851664,0.7761675,2.9271603
220,1.7049764,1.4764857,0.42984402,2.5231276
221,0.89683455,0.5787935,-0.44720614,1.6047932
222,0.15390398,-0.032492846,-1.0351368,0.97015107
223,-0.54020876,-0.55432475,-1.735364,0.62671447
224,-0.90310675,-0.89847755,-1.8634874,0.066532254
225,-0.9600258,-1.1863846,-2.9597914,0.5870223
226,-1.3383516,-1.1977959,-2.8908658,0.49527395
227,-1.2794954,-1.1755469,-3.075676,0.7245823
228,-1.1542037,-1.1335874,-2.9591973,0.69202256
229,-1.0257673,-1.0510185,-2.6859765,0.5839397
230,-0.9049529,-0.8612659,-2.752075,1.0295432
231,-0.68767023,-0.46757063,-2.408665,1.4735236
232,0.29889876,1.3775734,-0.5146364,3.269783
233,2.0148494,2.4400406,0.48330808,4.3967733
234,2.3650074,1.7533921,-0.054116607,3.5609007
235,0.89015806,0.7834463,-1.1500602,2.7169528
236,0.16864729,0.28401697,-1.6913857,2.2594197
237,0.3877155,0.31738883,-1.7229993,2.3577769
238,0.5329159,0.39297682,-1.7016408,2.4875944
239,0.35691315,0.20431536,-2.1838992,2.59253
240,0.047098458,0.050213307,-2.4878676,2.5882943
241,0.21209651,0.21299231,-2.2623553,2.6883402
242,0.84660006,0.9190402,-1.6450026,3.483083
243,2.0852897,1.4270713,-0.8505585,3.7047012
244,1.3803293,0.8230802,-1.0721617,2.718322
245,0.29028633,-0.40080592,-2.7890034,1.9873915
246,-0.5874705,-0.8948178,-3.189918,1.4002824
247,-1.164163,-1.1144223,-3.1191108,0.8902662
248,-1.2171443,-1.145713,-3.3693018,1.077876
249,-1.4030966,-1.1830832,-4.499242,2.1330757
250,-1.2461423,-1.106447,-3.851209,1.638315
251,-1.0862001,-1.0802405,-2.8975487,0.7370676
252,-1.0454993,-1.1061347,-3.1950734,0.98280406
253,-0.98653615,-1.1288564,-3.5601578,1.3024449
254,-1.0162263,-1.1793332,-3.4049244,1.046258
255,-0.98513544,-1.0529566,-2.76728,0.66136706
256,-0.74612314,-0.5751656,-2.4216065,1.2712752
257,-0.121893205,0.42886156,-1.241725,2.099448
258,2.085462,1.3572023,-0.4166938,3.1310983
259,2.2728078,1.9914247,0.25388968,3.7289596
260,2.308464,2.0684566,0.4590088,3.6779046
261,1.8302416,1.8138424,0.10247135,3.5252135
262,1.7236689,1.6542144,0.0024149418,3.3060138
263,1.3239193,1.3492692,-0.33168745,3.0302258
264,0.9448558,1.0776297,-0.816455,2.9717145
265,0.7717069,0.906453,-0.8525603,2.6654663
266,0.8083651,0.5422637,-1.3956733,2.4802008
267,0.66997933,0.05607161,-1.7187796,1.8309228
268,-0.08156988,-0.5346112,-2.2755814,1.206359
269,-1.4576596,-1.3429033,-3.0625634,0.37675703
270,-2.359475,-1.6583202,-3.2673717,-0.049268723
271,-1.7411138,-1.5310171,-3.3281283,0.2660941
272,-1.7180209,-1.3081502,-2.5708451,-0.045455217
273,-1.4648907,-1.2253226,-3.961533,1.5108877
274,-1.3769083,-1.1945956,-3.0858712,0.69668007
275,-1.3415446,-1.1136537,-2.761784,0.53447664
276,-1.1760443,-1.1205163,-2.9275517,0.68651915
277,-1.3378723,-1.308439,-3.551155,0.93427706
278,-1.3350766,-1.4442496,-3.901762,1.0132627
279,-1.3081874,-1.416629,-3.866909,1.033651
280,-1.038296,-1.2161357,-3.535426,1.1031544
281,-0.7280077,-0.72063917,-3.0636494,1.622371
282,0.3801589,0.49280334,-1.7675071,2.7531137
283,2.0406027,1.6638476,-0.40188658,3.7295818
284,2.294074,2.2632422,0.23813796,4.2883463
285,0.9671714,1.9726628,0.29045177,3.6548738
286,0.96508473,1.7223691,0.0497185,3.3950195
287,-0.02001768,1.3725253,-0.35164607,3.0966969
288,-0.20619579,1.0986913,-0.32730258,2.5246854
289,0.5726682,0.79415965,-0.59560096,2.1839204
290,1.0211276,0.6482673,-0.8964811,2.1930158
291,0.7762838,0.42691737,-0.89729565,1.7511303
292,0.9538557,-0.1954231,-1.5933266,1.2024803
293,0.4613453,-0.9971864,-2.265064,0.27069116
294,-0.13920896,-1.7471459,-3.1259012,-0.36839044
295,-1.0406964,-1.7663993,-3.0623062,-0.47049236
296,-1.8211713,-1.6041664,-2.7473536,-0.4609791
297,-1.5745583,-1.5759684,-3.3936012,0.24166441
298,-1.4565686,-1.2436917,-2.8265848,0.33920133
299,-1.2492718,-1.3168269,-3.1858802,0.5522264
300,-1.0466809,-1.2213182,-3.5629385,1.120302
301,-0.8722754,-1.0396947,-3.3667502,1.287361
302,-0.70747155,-0.95295066,-3.126112,1.2202106
303,-0.3092882,-0.80412376,-3.2509933,1.6427456
304,1.598852,0.45596057,-1.9808536,2.8927746
305,2.6716015,2.2220292,-0.11809564,4.562154
306,2.2793188,2.3491268,0.29186225,4.406391
307,0.80017054,0.9923574,-0.98674965,2.9714644
308,0.026343564,0.1467067,-1.428535,1.7219484
309,0.14085594,0.13684976,-1.2482685,1.521968
310,0.21272531,0.30480438,-1.0603602,1.6699688
311,0.12782124,0.15615875,-1.1714699,1.4837875
312,-0.109645516,-0.028220952,-1.2852075,1.2287655
313,-0.08189791,-0.034660667,-1.5375392,1.4682178
314,0.807302,0.8258189,-0.5464144,2.1980522
315,2.2724931,1.9279512,0.42607427,3.4298282
316,1.6511316,1.4706335,-0.03604579,2.9773128
317,-0.43337694,0.59086764,-0.798661,1.9803963
318,-0.6296051,-0.23638675,-1.7443062,1.2715327
319,-0.6986254,-0.6274289,-1.905025,0.6501672
320,-0.95720285,-0.9462517,-2.0921278,0.19962448
321,-1.0508114,-1.193722,-3.1375694,0.7501255
322,-1.0603023,-1.1543753,-2.6744852,0.36573446
323,-0.99071276,-1.1633799,-2.8308334,0.5040736
324,-0.8876104,-1.0621183,-2.8896542,0.7654177
325,-0.807312,-0.8940164,-2.6869001,0.89886725
326,-0.98102564,-0.8194186,-2.4407265,0.80188924
327,-0.5781648,-0.5332852,-1.8575089,0.79093856
328,1.035574,0.9394903,-0.20288491,2.0818655
329,2.6162446,2.4438763,1.4849455,3.402807
330,2.228819,2.1902113,1.4436908,2.9367318
331,0.55119723,0.7737589,0.10787785,1.4396399
332,-0.087588094,-0.004868388,-0.5345291,0.5247923
333,0.13889478,0.04336089,-0.3838916,0.4706134
334,0.22871202,0.109814405,-0.29971358,0.5193424
335,0.21466698,-0.028472781,-0.42494273,0.36799717
336,-0.065151066,-0.21751505,-0.6640594,0.2290293
337,-0.23790666,-0.1632787,-0.5704994,0.24394202
338,0.60947794,0.6591712,0.2789434,1.039399
339,2.1181529,1.9563855,1.1480064,2.7647645
340,1.0919139,1.4838258,0.97036374,1.9972879
341,0.30707306,0.5248895,0.12516877,0.92461026
342,-0.37270862,-0.12361324,-0.48651627,0.23928979
343,-0.79826397,-0.56894374,-0.9086163,-0.2292712
344,-0.9772002,-0.8364364,-1.2748009,-0.39807186
345,-1.2445251,-1.090764,-1.550811,-0.63071704
346,-1.3449565,-1.192358,-2.6960847,0.3113687
347,-1.2405286,-1.150399,-2.6080768,0.30727887
348,-1.0257741,-1.067074,-2.6550374,0.5208894
349,-0.9978236,-0.9885984,-2.9348166,0.95761985
350,-0.89441544,-0.87933725,-2.7645416,1.005867
351,-0.58176136,-0.38631195,-2.0397058,1.267082
352,0.86549467,1.0620111,-0.5123069,2.6363292
353,2.5106816,2.3983312,0.758023,4.038639
354,2.1806839,2.0649161,0.55668247,3.5731497
355,0.66180676,0.86402893,-0.67770624,2.405764
356,0.029187758,-0.032735854,-1.6571589,1.5916872
357,0.09951204,0.057667285,-1.3803157,1.4956502
358,0.16953631,0.18737343,-1.3934433,1.7681901
359,0.061784547,-0.06740919,-1.6841649,1.5493466
360,-0.31811726,-0.23553026,-1.7181258,1.2470653
361,-0.23712535,-0.21744794,-1.9032936,1.4683976
362,0.48266673,0.73176336,-0.8629186,2.3264453
363,1.8998159,1.8000935,0.1867218,3.4134653
364,1.5008756,1.3519394,-0.3925948,3.0964737
365,0.8112675,0.64202034,-0.80452025,2.088561
366,-0.25148636,-0.26521206,-1.9591092,1.4286851
367,-0.53357726,-0.62751174,-2.2059546,0.9509311
368,-0.8957932,-0.91192746,-2.1831517,0.35929668
369,-1.4142834,-1.152795,-3.6957574,1.3901674
370,-1.5083581,-1.2358527,-3.026602,0.5548966
371,-1.3602774,-1.173285,-2.4989808,0.15241075
372,-1.1189939,-1.0674472,-2.3006587,0.16576445
373,-1.0029255,-0.9604727,-2.4563847,0.5354394
374,-0.89079064,-0.90399194,-2.2810287,0.473045
375,-0.6271481,-0.48267674,-1.7452085,0.779855
376,0.64275694,1.217075,0.0038132668,2.4303367
377,2.2952168,2.461419,1.252785,3.6700532
378,2.259866,1.9427043,0.7893745,3.096034
379,0.8671915,0.7862215,-0.23866403,1.811107
380,0.08457726,0.06505093,-1.0222154,1.1523173
381,0.17060056,0.06378409,-0.9705057,1.098074
382,0.28026533,0.18538877,-0.8233733,1.1941509
383,0.21045417,0.03362584,-1.1104362,1.1776879
384,-0.15221784,-0.22055902,-1.6161013,1.1749833
385,-0.36673597,-0.26002383,-1.561815,1.0417674
386,0.5690734,0.7126825,-0.49755466,1.9229196
387,2.0586808,1.8311259,0.62597096,3.0362806
388,2.063511,1.3693882,0.13261509,2.6061614
389,0.67472667,0.5690224,-0.47176504,1.6098099
390,-0.067954175,-0.05357626,-1.0898724,0.9827199
391,-0.72375464,-0.55140543,-1.7163639,0.61355305
392,-1.1650462,-0.8968721,-1.8475003,0.053756177
393,-1.1678282,-1.1812029,-2.9219425,0.5595367
394,-1.1816373,-1.1767352,-3.0579946,0.7045243
395,-1.2225661,-1.171442,-3.0498152,0.70693123
396,-1.0763506,-1.1631362,-2.955667,0.62939465
397,-0.9199402,-1.1025635,-2.740718,0.5355909
398,-0.8761451,-0.96736085,-2.8675764,0.93285465
399,-0.6373988,-0.65011835,-2.602286,1.3020494
400,0.43124485,0.84583044,-0.96291673,2.6545777
401,2.3979883,2.2740722,0.41975975,4.1283846
402,2.4147792,1.9639133,0.29005277,3.637774
403,0.7913786,0.91140866,-0.95786,2.7806773
404,0.21789576,0.2611407,-1.6669444,2.1892257
405,0.2033044,0.29150867,-1.4695582,2.0525756
406,0.4480176,0.3802632,-1.5579416,2.318468
407,0.23064734,0.2112332,-1.7041974,2.126664
408,0.016160099,0.020211667,-2.003124,2.0435474
409,-0.105440706,0.06949848,-1.7996125,1.9386096
410,0.8059922,0.82740927,-1.2099645,2.864783
411,1.9443017,1.5392013,-0.5314853,3.6098878
412,1.5613433,0.9602331,-0.8038627,2.724329
413,0.42410195,-0.036450088,-1.9538827,1.8809826
414,-0.5632984,-0.83729196,-2.9978154,1.3232315
415,-0.9042013,-1.0578854,-2.6171246,0.50135374
416,-1.0787656,-1.0772815,-2.9092362,0.75467324
417,-1.2553144,-1.1575422,-4.1941113,1.8790269
418,-1.2452933,-1.1371335,-3.961473,1.6872061
419,-1.1343125,-1.0976815,-2.9982414,0.80287826
420,-1.0422603,-1.1063558,-3.3154292,1.1027175
421,-1.0670851,-1.1178057,-3.6394205,1.4038091
422,-1.1557395,-1.1849041,-3.462224,1.0924158
423,-1.0939803,-1.0850337,-2.8323975,0.66233003
424,-0.83688134,-0.62948,-2.5055137,1.2465538
425,0.084850945,0.3806787,-1.2961919,2.0575495
426,1.2304605,1.3549614,-0.4152665,3.1251893
427,2.2432559,1.9938556,0.26280773,3.7249036
428,2.2649605,2.0711274,0.45276153,3.6894932
429,1.7040565,1.811608,0.05198109,3.5712347
430,1.729676,1.7020141,-0.26927543,3.6733036
431,1.1416793,1.383292,-0.5538118,3.3203957
432,0.80815995,1.0787104,-0.971944,3.129365
433,-0.5029897,0.85725224,-1.3199421,3.0344467
434,0.39346042,0.47896224,-1.7289107,2.686835
435,0.021164425,-0.0704449,-2.2119932,2.0711036
436,-0.38013256,-0.81356996,-3.1749952,1.5478551
437,-0.78283226,-1.4360938,-3.4563437,0.58415604
438,-1.4943305,-1.5919888,-3.5029101,0.31893265
439,-1.3844677,-1.4052273,-3.597248,0.78679335
440,-1.3462328,-1.1841185,-3.0135736,0.64533675
441,-1.2897637,-1.1784899,-4.156233,1.7992527
442,-1.2621422,-1.1804075,-3.0223665,0.66155136
443,-1.0915321,-1.1032559,-2.7438693,0.53735745
444,-1.051479,-1.1167972,-2.9203968,0.6868024
445,-1.3713208,-1.2917199,-3.4963486,0.9129088
446,-1.5002131,-1.4435117,-3.892628,1.0056045
447,-1.4192792,-1.4216422,-3.8769274,1.0336429
448,-1.1489956,-1.1588608,-3.410572,1.0928506
449,-0.8093593,-0.7152287,-3.0666757,1.6362182
450,0.8844252,0.59042186,-1.6408377,2.8216815
451,2.158131,1.7990135,-0.14944386,3.7474709
452,2.1931782,2.257153,0.32403624,4.19027
453,1.9609135,1.9706374,0.29106808,3.6502068
454,1.8868912,1.6860743,0.13778126,3.2343674
455,1.2029315,1.3287157,-0.26963758,2.927069
456,0.39131105,1.0796833,-0.2819761,2.4413428
457,0.31546295,0.75194526,-0.56711054,2.071001
458,-0.89017355,0.608058,-0.77088284,1.9869988
459,-0.7929693,0.38513857,-0.9022086,1.6724858
460,-0.7572734,-0.19567612,-1.6036463,1.2122941
461,-0.59265673,-1.0422779,-2.2915475,0.20699167
462,-0.9764021,-1.7431103,-3.1312923,-0.35492814
463,-1.0348743,-1.7655561,-3.045599,-0.4855132
464,-1.2602767,-1.6049749,-2.7453542,-0.46459568
465,-1.4518187,-1.5499787,-3.4497466,0.34978902
466,-1.5370377,-1.2182007,-2.775631,0.33922946
467,-1.5491434,-1.2950011,-3.1057296,0.5157274
468,-1.2350847,-1.2193002,-3.5261445,1.0875443
469,-1.034937,-1.0435462,-3.3661115,1.2790191
470,-0.79595304,-0.95722246,-3.1370127,1.2225678
471,-0.41937867,-0.8094592,-3.265773,1.6468546
472,1.3746378,0.28751624,-2.2326713,2.807704
473,2.6388361,2.0693402,-0.41205263,4.550733
474,2.3618193,2.4046965,0.27424836,4.535145
475,0.70704246,0.9319918,-1.0064688,2.8704524
476,0.071267985,0.19312939,-1.5070078,1.8932667
477,0.077548474,0.13021612,-1.3089236,1.5693558
478,0.20419952,0.27172732,-1.2229289,1.7663835
479,0.103653274,0.16534886,-1.1692473,1.499945
480,-0.24956188,-0.023091108,-1.2403002,1.194118
481,-0.21401723,-0.04302375,-1.4815019,1.3954545
482,0.6686307,0.76473045,-0.52380884,2.0532699
483,2.118807,1.897925,0.55662787,3.239222
484,1.8017586,1.6220933,0.29108417,2.9531026
485,0.6102818,0.67156476,-0.62103516,1.9641647
486,-0.119724706,-0.112455055,-1.4489884,1.2240784
487,-0.74520123,-0.64997774,-1.9316065,0.6316511
488,-1.1390983,-0.9745904,-2.1250224,0.17584169
489,-1.176342,-1.2021885,-3.1770427,0.77266574
490,-1.2770023,-1.1520149,-2.678313,0.3742833
491,-1.1506578,-1.1579928,-2.815073,0.4990872
492,-0.97130096,-1.0809288,-2.9170403,0.75518274
493,-0.85762334,-0.8969888,-2.7068803,0.91290265
494,-0.7797199,-0.8221181,-2.4782333,0.8339972
495,-0.4884836,-0.62190056,-2.0823832,0.8385819
496,0.71184283,0.71042943,-0.5791309,1.9999897
497,2.1250863,2.3443775,1.272764,3.415991
498,2.6181977,2.2598124,1.4560177,3.063607
499,1.0166671,0.67008436,0.09026772,1.249901
500,0.1080949,-0.016156554,-0.60797924,0.5756661
501,0.08528873,0.05238673,-0.51279914,0.61757267
502,0.33249572,0.110462844,-0.5378982,0.7588239
503,0.16497722,-0.068625316,-0.7923405,0.65508986
504,-0.1700371,-0.24307008,-1.0231106,0.5369705
505,0.060148664,-0.09816714,-0.89990056,0.7035663
506,0.9342722,0.91445374,0.05522859,1.7736789
507,2.116263,1.9570447,1.0608189,2.8532705
