,y_true,predicted,lower,upper
186,2.2022588,1.9585974,1.0781983,2.8389964
187,0.74252623,0.68088275,-0.17395926,1.5357248
188,0.119649075,0.045633018,-0.68228936,0.7735554
189,0.04635206,0.10833919,-0.6863739,0.9030523
190,0.24135979,0.179021,-0.6364397,0.9944817
191,0.057094287,0.07988173,-0.8119097,0.97167313
192,-0.2971396,-0.13684034,-1.2277538,0.9540731
193,-0.42453563,-0.18397352,-1.3441273,0.9761802
194,0.5219542,0.5873788,-0.47272462,1.6474822
195,2.1813097,1.8793876,0.86543167,2.8933434
196,1.8286923,1.6378491,0.5932741,2.682424
197,0.8447057,0.73957103,-0.30867952,1.7878215
198,-0.12163948,-0.021454334,-1.1915531,1.1486444
199,-0.6382038,-0.5824363,-1.5587918,0.3939191
200,-0.95409167,-0.9046867,-2.0094116,0.2000382
201,-1.1754587,-1.176706,-2.1870174,-0.16639459
202,-1.2505754,-1.1209435,-1.7953517,-0.4465354
203,-1.2477231,-1.1984187,-1.8511688,-0.5456687
204,-1.0508772,-1.086096,-1.8303111,-0.3418811
205,-0.9224286,-0.93992126,-1.9625188,0.08267629
206,-0.8379043,-0.8388821,-1.744511,0.06674683
207,-0.600079,-0.43770227,-1.4350561,0.5596516
208,0.60274625,1.0571406,-0.07682884,2.1911101
209,2.4139507,2.4617848,1.5027517,3.4208179
210,2.266055,1.6944649,0.7832259,2.6057038
211,0.66163146,0.4784227,-0.41142672,1.3682721
212,0.02612189,0.008993745,-0.7975168,0.8155043
213,0.24643947,0.1281681,-0.7807131,1.0370493
214,0.42339456,0.17609662,-0.67629534,1.0284886
215,0.09732899,0.039487064,-1.0041828,1.0831568
216,-0.3244679,-0.14437243,-1.2503449,0.96159995
217,-0.4485035,-0.12624383,-1.3175044,1.0650167
218,0.47253117,0.8731008,-0.1385774,1.884779
219,2.2588148,1.9429028,0.98223233,2.9035733
220,1.7049764,1.5869632,0.5831491,2.5907774
221,0.89683455,0.58766633,-0.4664523,1.6417849
222,0.15390398,-0.11948192,-1.2719382,1.0329744
223,-0.54020876,-0.66466296,-1.6329079,0.3035819
224,-0.90310675,-0.9517201,-2.06357,0.16012967
225,-0.9600258,-1.2065647,-2.3742175,-0.03891194
226,-1.3383516,-1.0817657,-1.7388275,-0.42470378
227,-1.2794954,-1.1508994,-1.8204539,-0.48134494
228,-1.1542037,-1.0915717,-1.8577259,-0.32541746
229,-1.0257673,-0.954566,-2.0347414,0.12560928
230,-0.9049529,-0.83253497,-1.7987388,0.1336689
231,-0.68767023,-0.21291426,-1.235826,0.80999756
232,0.29889876,1.5097988,0.2413249,2.7782726
233,2.0148494,2.4139335,1.378792,3.449075
234,2.3650074,1.2339191,0.262883,2.2049553
235,0.89015806,0.2628206,-0.6363522,1.1619934
236,0.16864729,0.0776431,-0.96759635,1.1228826
237,0.3877155,0.20720887,-0.90157795,1.3159957
238,0.5329159,0.19860113,-0.9050337,1.302236
239,0.35691315,-0.033584297,-1.2816441,1.2144756
240,0.047098458,-0.1692169,-1.4134442,1.0750104
241,0.21209651,0.18699926,-1.0652959,1.4392943
242,0.84660006,1.3713987,0.20350337,2.539294
243,2.0852897,1.7998993,0.61195445,2.9878442
244,1.3803293,1.0285671,-0.07810795,2.135242
245,0.29028633,0.13807607,-1.121242,1.3973942
246,-0.5874705,-0.4088492,-1.7954999,0.97780144
247,-1.164163,-0.8325084,-2.074047,0.40903026
248,-1.2171443,-1.0767674,-2.4063616,0.25282657
249,-1.4030966,-1.1565306,-2.9404306,0.6273693
250,-1.2461423,-1.2783525,-2.6582446,0.10153961
251,-1.0862001,-1.3018904,-2.8280954,0.22431469
252,-1.0454993,-1.3221912,-2.7499576,0.105575204
253,-0.98653615,-1.2774272,-2.4264102,-0.1284442
254,-1.0162263,-1.2403796,-2.9187913,0.43803227
255,-0.98513544,-1.095098,-3.2545986,1.0644026
256,-0.74612314,-0.7058156,-2.5954351,1.1838038
257,-0.121893205,0.36366445,-1.3933747,2.1207037
258,2.085462,1.8668144,0.25530577,3.478323
259,2.2728078,2.1437764,0.5296595,3.7578933
260,2.308464,1.9145484,0.43872237,3.3903744
261,1.8302416,1.7046931,0.1723324,3.2370539
262,1.7236689,1.4523158,-0.11985457,3.024486
263,1.3239193,1.1162736,-0.4175222,2.6500695
264,0.9448558,0.7652766,-0.8657927,2.3963459
265,0.7717069,0.68385655,-1.0240679,2.3917809
266,0.8083651,0.5627144,-1.2332125,2.3586411
267,0.66997933,0.121408105,-1.894951,2.1377673
268,-0.08156988,-0.22682285,-2.3527105,1.8990648
269,-1.4576596,-0.94768703,-2.9566193,1.0612451
270,-2.359475,-1.5388546,-3.6180298,0.54032063
271,-1.7411138,-1.491647,-3.6100779,0.62678385
272,-1.7180209,-1.327811,-3.269146,0.61352396
273,-1.4648907,-1.4435539,-3.7809155,0.89380765
274,-1.3769083,-1.3101559,-2.3343627,-0.285949
275,-1.3415446,-1.2912352,-2.5643845,-0.018086076
276,-1.1760443,-1.2958713,-2.6515903,0.05984795
277,-1.3378723,-1.2782037,-2.7371202,0.1807127
278,-1.3350766,-1.3193779,-2.6697304,0.030974627
279,-1.3081874,-1.2488232,-3.3022811,0.8046348
280,-1.038296,-1.0653436,-3.4298153,1.299128
281,-0.7280077,-0.4193889,-2.4486446,1.6098667
282,0.3801589,0.54829615,-1.2866318,2.383224
283,2.0406027,1.4192786,-0.35749304,3.1960502
284,2.294074,2.1214147,0.43208456,3.8107448
285,0.9671714,1.9763191,0.39853013,3.5541081
286,0.96508473,1.666959,-0.31066322,3.6445813
287,-0.02001768,1.4303982,-0.320261,3.1810575
288,-0.20619579,1.132518,-0.723387,2.988423
289,0.5726682,0.91408724,-1.0995779,2.9277525
290,1.0211276,0.59447664,-1.141489,2.3304422
291,0.7762838,0.24532336,-1.7925541,2.283201
292,0.9538557,-0.4022405,-2.4901786,1.6856976
293,0.4613453,-1.1891754,-3.329165,0.95081425
294,-0.13920896,-1.6059921,-3.7534482,0.5414641
295,-1.0406964,-1.5665759,-3.6952972,0.56214535
296,-1.8211713,-1.5017376,-3.9218526,0.9183774
297,-1.5745583,-1.7216637,-4.9276066,1.4842789
298,-1.4565686,-1.3328074,-2.3422122,-0.32340264
299,-1.2492718,-1.3172657,-2.1528358,-0.48169565
300,-1.0466809,-1.198345,-1.8536978,-0.5429922
301,-0.8722754,-1.0399133,-1.8704486,-0.20937806
302,-0.70747155,-0.91213024,-1.9793687,0.15510821
303,-0.3092882,-0.7622888,-1.668565,0.14398748
304,1.598852,0.13478535,-0.99702066,1.2665913
305,2.6716015,1.7677689,0.6113968,2.924141
306,2.2793188,2.425595,1.4860394,3.3651507
307,0.80017054,1.4701495,0.6185915,2.3217075
308,0.026343564,0.2695771,-0.5311649,1.070319
309,0.14085594,0.037154198,-0.7007252,0.7750336
310,0.21272531,0.16982025,-0.70507294,1.0447135
311,0.12782124,0.14022493,-0.8178401,1.09829
312,-0.109645516,-0.049482465,-1.1391819,1.0402169
313,-0.08189791,-0.21954736,-1.415714,0.97661924
314,0.807302,0.18043196,-0.9353812,1.2962451
315,2.2724931,1.5440409,0.49179137,2.5962906
316,1.6511316,1.8535774,0.7377753,2.9693794
317,-0.43337694,1.0403969,-0.05459404,2.135388
318,-0.6296051,0.17236495,-1.0403543,1.3850842
319,-0.6986254,-0.33096585,-1.5202996,0.8583678
320,-0.95720285,-0.8017034,-1.9669647,0.36355788
321,-1.0508114,-1.1531215,-2.4564216,0.15017867
322,-1.0603023,-1.2573926,-2.0476966,-0.46708864
323,-0.99071276,-1.2762368,-2.0127397,-0.5397338
324,-0.8876104,-1.1372488,-1.8257413,-0.44875628
325,-0.807312,-1.0145386,-1.9244591,-0.10461819
326,-0.98102564,-0.9032599,-1.9736552,0.16713548
327,-0.5781648,-0.6637809,-1.5636652,0.2361033
328,1.035574,0.4746998,-0.72329205,1.6726916
329,2.6162446,2.08858,0.9555553,3.2216043
330,2.228819,2.2589114,1.3054502,3.2123725
331,0.55119723,1.0996099,0.20671445,1.9925053
332,-0.087588094,0.11146259,-0.6980977,0.9210229
333,0.13889478,0.054058373,-0.7142102,0.82232696
334,0.22871202,0.17910868,-0.680658,1.0388753
335,0.21466698,0.12500477,-0.8952315,1.145241
336,-0.065151066,-0.08502886,-1.2354063,1.0653485
337,-0.23790666,-0.22256657,-1.4622065,1.0170733
338,0.60947794,0.24216026,-0.90327305,1.3875935
339,2.1181529,1.7379079,0.7052311,2.7705846
340,1.0919139,1.7854557,0.74454546,2.826366
341,0.30707306,0.89542824,-0.22178489,2.0126414
342,-0.37270862,0.14412409,-1.0744295,1.3626776
343,-0.79826397,-0.43205807,-1.5264323,0.6623161
344,-0.9772002,-0.83492255,-1.9557755,0.2859304
345,-1.2445251,-1.1139374,-2.171197,-0.05667782
346,-1.3449565,-1.1818218,-1.8662646,-0.497379
347,-1.2405286,-1.2314942,-1.9064056,-0.5565828
348,-1.0257741,-1.1440945,-1.8152267,-0.47296226
349,-0.9978236,-0.98013616,-1.9518713,-0.008401036
350,-0.89441544,-0.87405694,-1.8682215,0.12010765
351,-0.58176136,-0.6059042,-1.5222529,0.31044447
352,0.86549467,0.605151,-0.5774916,1.7877936
353,2.5106816,2.263576,1.2079196,3.3192325
354,2.1806839,2.0773678,1.1533529,3.0013828
355,0.66180676,0.7872111,-0.10548025,1.6799026
356,0.029187758,0.044344306,-0.72812957,0.8168182
357,0.09951204,0.09697592,-0.72359115,0.917543
358,0.16953631,0.18269157,-0.654648,1.0200312
359,0.061784547,0.08746141,-0.8914352,1.0663581
360,-0.31811726,-0.12193206,-1.2585669,1.0147028
361,-0.23712535,-0.19821584,-1.4005756,1.004144
362,0.48266673,0.6081813,-0.44746786,1.6638305
363,1.8998159,1.8602834,0.84443116,2.8761356
364,1.5008756,1.5953069,0.47928607,2.7113276
365,0.8112675,0.79833525,-0.28081983,1.8774903
366,-0.25148636,-0.032222807,-1.28455,1.2201042
367,-0.53357726,-0.524868,-1.5883567,0.5386207
368,-0.8957932,-0.8841338,-2.0554137,0.2871461
369,-1.4142834,-1.1627254,-2.2104812,-0.11496985
370,-1.5083581,-1.1051625,-1.7828224,-0.4275027
371,-1.3602774,-1.1891421,-1.8439387,-0.5343455
372,-1.1189939,-1.1121678,-1.8197491,-0.4045865
373,-1.0029255,-0.9501981,-1.9540093,0.053613126
374,-0.89079064,-0.8603498,-1.7848868,0.06418729
375,-0.6271481,-0.51101875,-1.489001,0.4669636
376,0.64275694,0.97446316,-0.16201061,2.1109369
377,2.2952168,2.4487,1.4771218,3.420278
378,2.259866,1.7912385,0.8858013,2.6966758
379,0.8671915,0.55877537,-0.32073617,1.4382869
380,0.08457726,0.018258512,-0.74737895,0.78389597
381,0.17060056,0.1309436,-0.7276709,0.9895581
382,0.28026533,0.17924649,-0.69003236,1.0485253
383,0.21045417,0.055944026,-0.85822695,0.970115
384,-0.15221784,-0.16662928,-1.2974339,0.9641752
385,-0.36673597,-0.15008506,-1.3214464,1.0212762
386,0.5690734,0.831299,-0.22744423,1.8900423
387,2.0586808,1.943455,0.89637315,2.9905367
388,2.063511,1.4653404,0.39932764,2.531353
389,0.67472667,0.59417135,-0.48297316,1.6713159
390,-0.067954175,-0.11697629,-1.3025247,1.0685722
391,-0.72375464,-0.648791,-1.6332948,0.33571285
392,-1.1650462,-0.944331,-2.1081994,0.21953732
393,-1.1678282,-1.2001448,-2.3391583,-0.06113124
394,-1.1816373,-1.0624886,-1.7860694,-0.33890778
395,-1.2225661,-1.1595576,-1.828284,-0.49083114
396,-1.0763506,-1.0944307,-1.7799413,-0.40892
397,-0.9199402,-0.9436489,-1.9268839,0.039586127
398,-0.8761451,-0.85305524,-1.7580478,0.0519374
399,-0.6373988,-0.40836737,-1.4310564,0.6143216
400,0.43124485,1.1269071,0.09071314,2.1631012
401,2.3979883,2.4595563,1.5413144,3.3777983
402,2.4147792,1.5314629,0.6343256,2.4286003
403,0.7913786,0.3415867,-0.5449707,1.2281442
404,0.21789576,0.010355055,-0.82532,0.8460301
405,0.2033044,0.15810472,-0.7778651,1.0940745
406,0.4480176,0.16587454,-0.7971201,1.1288692
407,0.23064734,0.015751243,-0.99826586,1.0297683
408,0.016160099,-0.18934676,-1.3659891,0.9872955
409,-0.105440706,-0.06546122,-1.2752326,1.1443102
410,0.8059922,1.0860391,0.016932845,2.1551452
411,1.9443017,1.953656,0.8740953,3.0332165
412,1.5613433,1.3140347,0.27784252,2.3502269
413,0.42410195,0.41012228,-0.690387,1.5106316
414,-0.5632984,-0.25586918,-1.4006995,0.8889612
415,-0.9042013,-0.72512716,-1.7435906,0.2933362
416,-1.0787656,-0.9793455,-2.1072814,0.1485905
417,-1.2553144,-1.2127556,-2.627164,0.20165288
418,-1.2452933,-1.2867936,-2.628471,0.054883838
419,-1.1343125,-1.2962545,-2.8155353,0.22302628
420,-1.0422603,-1.317836,-2.7288818,0.09320986
421,-1.0670851,-1.268842,-2.3897,-0.14798391
422,-1.1557395,-1.2405827,-2.8653278,0.38416255
423,-1.0939803,-1.0954175,-3.2450585,1.0542235
424,-0.83688134,-0.7583679,-2.6316824,1.1149467
425,0.084850945,0.26012713,-1.4826007,2.0028548
426,1.2304605,1.8453109,0.28889334,3.4017286
427,2.2432559,2.1679096,0.61187136,3.723948
428,2.2649605,1.8967404,0.44761837,3.3458624
429,1.7040565,1.68419,0.19035327,3.1780267
430,1.729676,1.4255493,-0.1387819,2.9898806
431,1.1416793,1.0897298,-0.4323318,2.6117914
432,0.80815995,0.7537624,-0.8993897,2.4069145
433,-0.5029897,0.64622015,-1.0804114,2.3728516
434,0.39346042,0.5464892,-1.2504914,2.3434699
435,0.021164425,0.08173001,-1.9410375,2.1044974
436,-0.38013256,-0.30273175,-2.4189222,1.8134587
437,-0.78283226,-1.0016134,-3.009805,1.0065782
438,-1.4943305,-1.5422359,-3.6487556,0.56428385
439,-1.3844677,-1.4452888,-3.5739813,0.68340385
440,-1.3462328,-1.3245363,-3.2579107,0.60883796
441,-1.2897637,-1.4512191,-3.8638468,0.9614086
442,-1.2621422,-1.308748,-2.4035568,-0.21393907
443,-1.0915321,-1.2981987,-2.631545,0.035147786
444,-1.051479,-1.2781982,-2.6350517,0.07865512
445,-1.3713208,-1.2486418,-2.6027603,0.10547674
446,-1.5002131,-1.3079896,-2.5710092,-0.044969916
447,-1.4192792,-1.2684395,-3.3010647,0.76418567
448,-1.1489956,-1.037907,-3.3643641,1.2885503
449,-0.8093593,-0.423456,-2.4354856,1.5885737
450,0.8844252,0.6124944,-1.2053487,2.4303377
451,2.158131,1.5764806,-0.17530859,3.32827
452,2.1931782,2.2022486,0.65788424,3.746613
453,1.9609135,2.0365567,0.6322334,3.44088
454,1.8868912,1.6607082,0.08160269,3.2398138
455,1.2029315,1.3813818,-0.2859236,3.048687
456,0.39131105,1.1157911,-0.65877914,2.8903613
457,0.31546295,0.8337479,-1.033124,2.7006197
458,-0.89017355,0.62898606,-0.91613275,2.174105
459,-0.7929693,0.3048017,-1.6529526,2.262556
460,-0.7572734,-0.3068116,-2.3337657,1.7201426
461,-0.59265673,-1.0693004,-3.1137867,0.9751859
462,-0.9764021,-1.573988,-3.7059233,0.5579474
463,-1.0348743,-1.5782087,-3.6788294,0.52241206
464,-1.2602767,-1.4867244,-3.8704512,0.89700246
465,-1.4518187,-1.7290895,-4.8890877,1.4309084
466,-1.5370377,-1.332745,-2.344477,-0.32101297
467,-1.5491434,-1.325259,-2.1820533,-0.4684646
468,-1.2350847,-1.2002861,-1.8570852,-0.5434871
469,-1.034937,-1.0403309,-1.8614765,-0.21918523
470,-0.79595304,-0.91617715,-1.9757956,0.14344132
471,-0.41937867,-0.76667726,-1.6582377,0.124883115
472,1.3746378,0.010805726,-1.0946518,1.1162633
473,2.6388361,1.5784814,0.45842683,2.698536
474,2.3618193,2.4365919,1.5495892,3.3235946
475,0.70704246,1.4075215,0.5968452,2.2181978
476,0.071267985,0.37206155,-0.31788796,1.062011
477,0.077548474,0.05819446,-0.6053264,0.72171533
478,0.20419952,0.1475482,-0.47727174,0.77236813
479,0.103653274,0.13331866,-0.64848655,0.9151239
480,-0.24956188,-0.030027747,-0.86852825,0.80847275
481,-0.21401723,-0.19355488,-1.1060792,0.71896946
482,0.6686307,0.17948532,-0.6569791,1.0159497
483,2.118807,1.4916701,0.5977297,2.3856106
484,1.8017586,1.89871,1.0015823,2.7958379
485,0.6102818,1.0408275,0.15391517,1.9277399
486,-0.119724706,0.13767886,-0.7806503,1.0560081
487,-0.74520123,-0.4505526,-1.3471711,0.4460658
488,-1.1390983,-0.8327553,-1.7443146,0.0788039
489,-1.176342,-1.1247157,-2.1244562,-0.124975145
490,-1.2770023,-1.2968197,-2.1074314,-0.48620808
491,-1.1506578,-1.2690233,-1.9835695,-0.5544771
492,-0.97130096,-1.1349173,-1.8042667,-0.4655679
493,-0.85762334,-0.9929664,-1.9067106,-0.0792222
494,-0.7797199,-0.8876889,-1.8810396,0.10566193
495,-0.4884836,-0.6828406,-1.5806718,0.21499062
496,0.71184283,0.35178757,-0.79513514,1.4987103
497,2.1250863,2.046475,0.9900446,3.1029053
498,2.6181977,2.3067982,1.4298387,3.1837578
499,1.0166671,1.0450995,0.24883628,1.8413627
500,0.1080949,0.12679088,-0.55622226,0.809804
501,0.08528873,0.078645825,-0.5842855,0.74157715
502,0.33249572,0.1659317,-0.49280733,0.82467073
503,0.16497722,0.09814453,-0.6571456,0.8534347
504,-0.1700371,-0.0908944,-0.98870116,0.80691236
505,0.060148664,-0.2037287,-1.284999,0.87754166
