,y_true,predicted,lower,upper
78,-0.3021514,-0.12669635,-0.4544782,0.20108551
79,-0.86614937,-0.6417409,-0.9265357,-0.35694608
80,-1.163008,-0.9337511,-1.2509731,-0.6165291
81,-1.1853546,-1.1819942,-1.5019403,-0.86204815
82,-1.108165,-1.0662441,-2.3341217,0.20163345
83,-1.2170318,-1.1620903,-2.0657563,-0.25842428
84,-1.10489,-1.117015,-1.9446528,-0.28937727
85,-1.243866,-1.2046363,-1.8089147,-0.60035795
86,-1.2222251,-1.3501912,-1.7181259,-0.98225653
87,-1.1254699,-1.1703689,-1.6341178,-0.70662
88,-0.91179943,-0.9890045,-1.3968852,-0.5811239
89,-0.37047437,-0.3426366,-0.8737753,0.18850213
90,1.0498163,1.0058268,0.49360883,1.5180448
91,2.016648,2.077344,1.5658937,2.5887942
92,2.2139874,2.1240506,1.701559,2.5465422
93,1.9290519,1.9110152,1.4108303,2.4112
94,1.6102238,1.6475478,1.1325762,2.1625195
95,1.3477058,1.3411087,0.8392106,1.8430067
96,0.99602437,1.0431306,0.4963132,1.589948
97,0.9152387,0.8470688,0.37981245,1.3143251
98,0.62913996,0.64132464,0.16534683,1.1173024
99,0.3779197,0.30090266,-0.19630098,0.7981063
100,-1.588704,-0.1981087,-0.6633934,0.26717594
101,-1.835063,-1.0570207,-1.557282,-0.5567594
102,-1.971362,-1.7722747,-2.2158706,-1.3286788
103,-1.6089299,-1.7996782,-2.2473636,-1.3519927
104,-1.1152128,-1.5971317,-2.1925273,-1.001736
105,-0.93772006,-1.4708691,-2.0499697,-0.89176834
106,-0.9665121,-1.1954587,-1.823257,-0.56766033
107,-0.850166,-1.2045615,-1.681488,-0.7276349
108,-0.90528095,-1.2837836,-1.834769,-0.73279804
109,-1.3753519,-1.3662689,-1.6880369,-1.0445008
110,-1.6063569,-1.2827668,-1.7068986,-0.85863507
111,-1.504383,-1.0851668,-1.4805963,-0.6897374
112,-1.1388344,-0.8685386,-1.2005785,-0.5364988
113,-0.6241791,-0.5167676,-0.8523103,-0.18122494
114,0.84831095,0.8145312,0.4715033,1.1575592
115,2.0993779,1.9159468,1.4987546,2.3331392
116,2.2204576,2.1814423,1.8082216,2.554663
117,2.0871859,1.9744889,1.5744057,2.374572
118,1.736953,1.7194821,1.3344364,2.1045277
119,1.4744743,1.4757944,1.1175091,1.8340797
120,1.3053541,1.1594616,0.73566276,1.5832605
121,1.0686046,0.91842663,0.59353495,1.2433183
122,0.6338072,0.7248181,0.37470174,1.0749345
123,0.44976312,0.38883138,-0.0243088,0.80197155
124,0.17728066,-0.18501896,-0.5563696,0.18633169
125,-0.41971374,-1.0165495,-1.453814,-0.57928497
126,-2.408497,-1.6519599,-2.0105963,-1.2933234
127,-2.1211205,-1.6737375,-2.0738328,-1.2736423
128,-1.7352674,-1.4681653,-1.9292063,-1.0071243
129,-1.6288809,-1.355926,-1.6181145,-1.0937376
130,-1.530741,-1.324276,-1.8605254,-0.78802663
131,-1.3698571,-1.2951528,-1.7295399,-0.86076576
132,-1.1426556,-1.1142828,-1.530044,-0.69852173
133,-0.9710634,-1.1084263,-1.4876622,-0.72919047
134,-0.80814964,-0.86030734,-1.3108976,-0.4097171
135,-0.5446412,-0.45814645,-0.81728256,-0.09901038
136,0.9794238,0.72836316,0.4374688,1.0192575
137,2.494849,2.366078,2.1618571,2.5702987
138,2.315327,2.238617,2.0626783,2.4145555
139,0.587753,0.7045193,0.5158682,0.89317036
140,0.062731795,0.06336838,-0.07185644,0.1985932
141,0.16967826,0.1201666,-0.04772833,0.28806153
142,0.19933602,0.27104682,0.041860268,0.50023335
143,-0.02819279,0.19163764,0.028262496,0.35501277
144,-0.20533186,-0.08553505,-0.19959655,0.028526448
145,-0.22274014,-0.17197058,-0.37937003,0.035428867
146,0.8716504,0.38042867,0.16704586,0.5938115
147,2.10768,1.7483684,1.5240479,1.9726889
148,1.7986696,1.7700611,1.5475377,1.9925846
149,0.5898801,0.7177043,0.53194165,0.90346694
150,-0.025682228,-0.06322402,-0.29003894,0.16359091
151,-0.68608546,-0.6622509,-0.89880085,-0.4257009
152,-1.0498874,-0.94875526,-1.1378002,-0.7597103
153,-1.2002807,-1.195365,-1.3776398,-1.0130901
154,-1.2900572,-1.3130404,-1.6855448,-0.9405359
155,-1.2129757,-1.2807546,-1.7311733,-0.83033586
156,-1.0404389,-1.1103411,-1.5934069,-0.62727517
157,-0.9118099,-1.002797,-1.3655529,-0.6400412
158,-0.8424953,-0.89308304,-1.3352966,-0.45086947
159,-0.5677639,-0.48508763,-0.85668474,-0.11349052
160,-0.18593578,0.8304099,0.45210817,1.2087116
161,1.5265968,2.3542771,2.1166492,2.591905
162,2.7104065,2.2418628,2.0319133,2.4518123
163,1.2593699,0.6852956,0.46968085,0.9009103
164,0.25515667,0.04900384,-0.11516906,0.21317674
165,0.11797744,0.1313408,-0.06327711,0.32595873
166,0.50276375,0.27020544,0.030834049,0.5095768
167,0.30584994,0.18800741,0.01243788,0.36357695
168,0.003583778,-0.08959246,-0.24181095,0.062626034
169,0.02620876,-0.1678335,-0.3898034,0.05413638
170,1.0165061,0.45433295,0.22976604,0.6788999
171,2.170644,1.8227865,1.5656518,2.0799212
172,1.8750964,1.7423431,1.4852047,1.9994814
173,0.7987758,0.68463385,0.48762462,0.88164306
174,-0.06201617,-0.06471032,-0.31579137,0.18637073
175,-0.6808084,-0.6598274,-0.909438,-0.4102168
176,-1.1030968,-0.94476557,-1.1605837,-0.72894746
177,-1.0910923,-1.1951778,-1.4007019,-0.9896537
178,-1.3223244,-1.3132769,-1.7310562,-0.89549756
179,-1.2104138,-1.3153291,-1.7523056,-0.8783525
180,-1.0738547,-1.1254176,-1.6046064,-0.6462288
181,-0.896888,-1.0059922,-1.3621873,-0.6497971
182,-0.8510633,-0.91817486,-1.355956,-0.48039377
183,-0.5877335,-0.4918077,-0.8700489,-0.11356649
184,0.7029069,0.8326299,0.4288783,1.2363815
185,2.4912648,2.3703833,2.1284952,2.6122713
186,2.2022588,2.2212095,2.000407,2.442012
187,0.74252623,0.642488,0.39818338,0.88679266
188,0.119649075,0.032482624,-0.16069911,0.22566436
189,0.04635206,0.13583851,-0.08567119,0.3573482
190,0.24135979,0.26135916,0.008876681,0.5138416
191,0.057094287,0.16203183,-0.030130267,0.35419393
192,-0.2971396,-0.11005014,-0.2863298,0.06622954
193,-0.42453563,-0.15810695,-0.38457263,0.06835872
194,0.5219542,0.571386,0.29631412,0.84645784
195,2.1813097,1.9283856,1.669083,2.1876884
196,1.8286923,1.6701034,1.3915896,1.9486172
197,0.8447057,0.6023376,0.3685819,0.8360933
198,-0.12163948,-0.09938222,-0.37422168,0.17545724
199,-0.6382038,-0.6564705,-0.92077816,-0.3921628
200,-0.95409167,-0.9459431,-1.2027438,-0.68914247
201,-1.1754587,-1.1936573,-1.42522,-0.96209455
202,-1.2505754,-1.2865665,-1.8214161,-0.75171685
203,-1.2477231,-1.3107688,-1.6747005,-0.9468371
204,-1.0508772,-1.1514547,-1.6055615,-0.6973479
205,-0.9224286,-0.99512744,-1.362642,-0.6276128
206,-0.8379043,-0.96362036,-1.3726497,-0.55459106
207,-0.600079,-0.47757703,-0.87045383,-0.08470023
208,0.60274625,0.86439013,0.42742014,1.3013601
209,2.4139507,2.3766098,2.0940607,2.659159
210,2.266055,2.1989174,1.9419719,2.4558628
211,0.66163146,0.5897654,0.31989473,0.8596361
212,0.02612189,0.017431557,-0.19593786,0.23080097
213,0.24643947,0.13887173,-0.099361494,0.37710494
214,0.42339456,0.2539361,-0.004545063,0.5124173
215,0.09732899,0.13274449,-0.050209224,0.3156982
216,-0.3244679,-0.11887789,-0.31304938,0.075293586
217,-0.4485035,-0.14843774,-0.39676896,0.09989348
218,0.47253117,0.6471293,0.35908142,0.9351772
219,2.2588148,1.9658829,1.7133777,2.218388
220,1.7049764,1.6460227,1.3498069,1.9422385
221,0.89683455,0.55658495,0.30299816,0.8101717
222,0.15390398,-0.118724704,-0.4043855,0.1669361
223,-0.54020876,-0.6550918,-0.9298515,-0.38033217
224,-0.90310675,-0.94650114,-1.2247169,-0.66828537
225,-0.9600258,-1.190048,-1.4753914,-0.9047045
226,-1.3383516,-1.2667477,-1.8420848,-0.69141066
227,-1.2794954,-1.331928,-1.6645217,-0.9993343
228,-1.1542037,-1.1754267,-1.6324768,-0.7183767
229,-1.0257673,-1.009542,-1.3664405,-0.65264344
230,-0.9049529,-0.98323745,-1.3907228,-0.5757522
231,-0.68767023,-0.48149824,-0.87858105,-0.084415406
232,0.29889876,0.867116,0.41159588,1.3226361
233,2.0148494,2.4388142,2.143143,2.7344854
234,2.3650074,2.1312256,1.8284283,2.434023
235,0.89015806,0.4987533,0.17114606,0.8263606
236,0.16864729,-0.009008825,-0.2813595,0.26334184
237,0.3877155,0.11822277,-0.17785126,0.4142968
238,0.5329159,0.20462549,-0.0708344,0.48008537
239,0.35691315,0.053428292,-0.18207517,0.28893176
240,0.047098458,-0.17426375,-0.48900485,0.14047736
241,0.21209651,-0.12054908,-0.40902373,0.16792557
242,0.84660006,0.86026466,0.5189843,1.201545
243,2.0852897,2.0289192,1.7544999,2.3033385
244,1.3803293,1.4274687,1.0494621,1.8054752
245,0.29028633,0.40601313,0.09025559,0.72177064
246,-0.5874705,-0.1939987,-0.54612494,0.15812758
247,-1.164163,-0.6582201,-0.9744002,-0.34204
248,-1.2171443,-0.94451463,-1.294514,-0.5945154
249,-1.4030966,-1.1673132,-1.6169097,-0.71771675
250,-1.2461423,-1.0664485,-2.3346727,0.20177579
251,-1.0862001,-1.138935,-2.1293051,-0.14856482
252,-1.0454993,-1.1100837,-1.896838,-0.3233294
253,-0.98653615,-1.1967239,-1.7952667,-0.5981811
254,-1.0162263,-1.3501575,-1.7111132,-0.9892017
255,-0.98513544,-1.1648054,-1.6258256,-0.7037852
256,-0.74612314,-0.98303664,-1.3939549,-0.5721184
257,-0.121893205,-0.33057332,-0.8703006,0.20915395
258,2.085462,1.0532973,0.53694224,1.5696523
259,2.2728078,2.088615,1.576721,2.600509
260,2.308464,2.1177845,1.6822157,2.5533533
261,1.8302416,1.9061385,1.4135404,2.3987367
262,1.7236689,1.6377002,1.114425,2.1609755
263,1.3239193,1.3278768,0.8230894,1.8326643
264,0.9448558,1.0301827,0.4793651,1.5810003
265,0.7717069,0.84204423,0.36811653,1.315972
266,0.8083651,0.632573,0.15772858,1.1074175
267,0.66997933,0.2924648,-0.20434356,0.78927314
268,-0.08156988,-0.2170119,-0.67963254,0.24560875
269,-1.4576596,-1.0906284,-1.5913222,-0.5899346
270,-2.359475,-1.7774603,-2.2215226,-1.3333981
271,-1.7411138,-1.7979454,-2.2309096,-1.3649812
272,-1.7180209,-1.5973992,-2.188927,-1.0058715
273,-1.4648907,-1.4657173,-2.0539534,-0.8774813
274,-1.3769083,-1.1787127,-1.7821841,-0.5752413
275,-1.3415446,-1.2204059,-1.6524154,-0.7883965
276,-1.1760443,-1.2932539,-1.8234509,-0.7630569
277,-1.3378723,-1.3700145,-1.6901752,-1.0498539
278,-1.3350766,-1.2845075,-1.7106783,-0.8583367
279,-1.3081874,-1.086427,-1.4834498,-0.68940413
280,-1.038296,-0.871524,-1.1997391,-0.54330885
281,-0.7280077,-0.52117574,-0.8566246,-0.18572688
282,0.3801589,0.7928004,0.44996995,1.1356308
283,2.0406027,1.8989071,1.4830427,2.3147714
284,2.294074,2.1817884,1.8105302,2.5530467
285,0.9671714,1.9737641,1.5631337,2.3843944
286,0.96508473,1.7191054,1.3370734,2.1011374
287,-0.02001768,1.4607991,1.0874557,1.8341424
288,-0.20619579,1.1568986,0.7272688,1.5865284
289,0.5726682,0.91342604,0.5892955,1.2375566
290,1.0211276,0.7214402,0.37228394,1.0705965
291,0.7762838,0.38499343,-0.0352304,0.80521727
292,0.9538557,-0.17409119,-0.56057066,0.21238828
293,0.4613453,-1.004642,-1.4440734,-0.5652106
294,-0.13920896,-1.6579016,-2.0270576,-1.2887455
295,-1.0406964,-1.6869421,-2.0798674,-1.2940167
296,-1.8211713,-1.4809566,-1.9539073,-1.0080059
297,-1.5745583,-1.3615688,-1.6289473,-1.0941904
298,-1.4565686,-1.3207891,-1.8324091,-0.8091691
299,-1.2492718,-1.2935517,-1.7046161,-0.8824873
300,-1.0466809,-1.1127387,-1.5562078,-0.6692697
301,-0.8722754,-1.082586,-1.444149,-0.7210231
302,-0.70747155,-0.86165357,-1.312174,-0.4111332
303,-0.3092882,-0.4679427,-0.82693005,-0.10895535
304,1.598852,0.7496202,0.4491689,1.0500715
305,2.6716015,2.3625956,2.1544068,2.5707843
306,2.2793188,2.2317257,2.0537071,2.4097443
307,0.80017054,0.6975925,0.50875956,0.88642544
308,0.026343564,0.060274065,-0.072351605,0.19289973
309,0.14085594,0.123526275,-0.047201872,0.29425442
310,0.21272531,0.27330643,0.039379448,0.5072334
311,0.12782124,0.18859982,0.024485022,0.35271463
312,-0.109645516,-0.08759248,-0.20901656,0.03383159
313,-0.08189791,-0.16799632,-0.38486797,0.048875332
314,0.807302,0.42601287,0.2061453,0.64588046
315,2.2724931,1.7957007,1.5634676,2.0279336
316,1.6511316,1.7416774,1.4941039,1.9892509
317,-0.43337694,0.6827401,0.48873568,0.8767445
318,-0.6296051,-0.07489121,-0.31178764,0.16200522
319,-0.6986254,-0.6627563,-0.9045813,-0.42093137
320,-0.95720285,-0.94708824,-1.1445037,-0.7496728
321,-1.0508114,-1.1956794,-1.3848908,-1.006468
322,-1.0603023,-1.3203251,-1.7364967,-0.90415365
323,-0.99071276,-1.297083,-1.7173431,-0.8768229
324,-0.8876104,-1.11084,-1.5925437,-0.6291362
325,-0.807312,-1.0736654,-1.4163762,-0.7309545
326,-0.98102564,-0.8725519,-1.324868,-0.42023584
327,-0.5781648,-0.4811706,-0.8513535,-0.11098769
328,1.035574,0.8000859,0.44814926,1.1520226
329,2.6162446,2.375105,2.1382809,2.611929
330,2.228819,2.2123923,2.0027838,2.422001
331,0.55119723,0.6533334,0.43353528,0.8731316
332,-0.087588094,0.047379494,-0.116106525,0.21086551
333,0.13889478,0.13366872,-0.05858268,0.3259201
334,0.22871202,0.27179968,0.029218733,0.51438063
335,0.21466698,0.17788666,0.0026215762,0.35315174
336,-0.065151066,-0.09585571,-0.251255,0.05954358
337,-0.23790666,-0.16391504,-0.38274786,0.054917783
338,0.60947794,0.48107123,0.25195128,0.7101912
339,2.1181529,1.8664469,1.6063803,2.1265135
340,1.0919139,1.718067,1.4580666,1.9780675
341,0.30707306,0.6356472,0.42730266,0.8439917
342,-0.37270862,-0.082877874,-0.33536035,0.1696046
343,-0.79826397,-0.66003716,-0.91182745,-0.40824685
344,-0.9772002,-0.94486415,-1.1741173,-0.71561104
345,-1.2445251,-1.1947246,-1.4066138,-0.98283523
346,-1.3449565,-1.3084033,-1.7490267,-0.86777985
347,-1.2405286,-1.3094102,-1.7494706,-0.86934984
348,-1.0257741,-1.1246309,-1.6023587,-0.64690316
349,-0.9978236,-1.0290148,-1.3826627,-0.675367
350,-0.89441544,-0.9095629,-1.3509454,-0.4681804
351,-0.58176136,-0.5006979,-0.8738189,-0.12757692
352,0.86549467,0.8027947,0.41411301,1.1914763
353,2.5106816,2.3735747,2.132928,2.6142216
354,2.1806839,2.2088413,1.9905496,2.427133
355,0.66180676,0.6286988,0.38598818,0.8714095
356,0.029187758,0.032638013,-0.1597324,0.22500843
357,0.09951204,0.13581395,-0.085165545,0.35679346
358,0.16953631,0.26316798,0.013019234,0.51331675
359,0.061784547,0.16056281,-0.03090322,0.35202885
360,-0.31811726,-0.10800719,-0.2803864,0.06437199
361,-0.23712535,-0.15799093,-0.3818518,0.06586991
362,0.48266673,0.5711477,0.29464424,0.8476511
363,1.8998159,1.9229826,1.6625167,2.1834486
364,1.5008756,1.6519171,1.3633829,1.9404513
365,0.8112675,0.60971916,0.37546626,0.8439721
366,-0.25148636,-0.10384822,-0.38583645,0.17814001
367,-0.53357726,-0.65336025,-0.91735023,-0.38937026
368,-0.8957932,-0.94385576,-1.2023959,-0.6853156
369,-1.4142834,-1.1919112,-1.4210936,-0.96272886
370,-1.5083581,-1.2780454,-1.8147658,-0.741325
371,-1.3602774,-1.3052888,-1.6504204,-0.96015716
372,-1.1189939,-1.1505331,-1.6025877,-0.6984785
373,-1.0029255,-0.9939244,-1.3688481,-0.6190007
374,-0.89079064,-0.95141274,-1.3752341,-0.52759135
375,-0.6271481,-0.49846247,-0.8832058,-0.113719165
376,0.64275694,0.8537328,0.4160149,1.2914507
377,2.2952168,2.36585,2.0809581,2.6507418
378,2.259866,2.2195306,1.9586184,2.4804428
379,0.8671915,0.6131798,0.34114096,0.8852186
380,0.08457726,0.01737243,-0.19664854,0.2313934
381,0.17060056,0.13655543,-0.10203779,0.37514865
382,0.28026533,0.25389653,-0.0036531985,0.51144624
383,0.21045417,0.14377213,-0.04402773,0.331572
384,-0.15221784,-0.1251837,-0.34060374,0.090236336
385,-0.36673597,-0.15314251,-0.40155053,0.09526551
386,0.5690734,0.644416,0.35718042,0.93165153
387,2.0586808,1.9784962,1.7243421,2.2326503
388,2.063511,1.6135098,1.2953331,1.9316864
389,0.67472667,0.5566962,0.3015983,0.81179404
390,-0.067954175,-0.11349416,-0.40983865,0.18285033
391,-0.72375464,-0.6505602,-0.92484045,-0.37627998
392,-1.1650462,-0.9444628,-1.2263123,-0.6626133
393,-1.1678282,-1.189013,-1.4668584,-0.9111677
394,-1.1816373,-1.2355044,-1.7209768,-0.750032
395,-1.2225661,-1.3072926,-1.7159534,-0.8986318
396,-1.0763506,-1.1885624,-1.6562002,-0.72092456
397,-0.9199402,-1.0191319,-1.3940836,-0.6441802
398,-0.8761451,-0.98984456,-1.3930998,-0.5865893
399,-0.6373988,-0.47125778,-0.8763535,-0.06616205
400,0.43124485,0.87015915,0.41059336,1.3297249
401,2.3979883,2.3830495,2.0871592,2.6789398
402,2.4147792,2.2036915,1.9105763,2.4968066
403,0.7913786,0.56544614,0.2580228,0.8728695
404,0.21789576,0.0033113956,-0.24202164,0.24864443
405,0.2033044,0.13023049,-0.1320779,0.39253888
406,0.4480176,0.23622346,-0.02177763,0.49422455
407,0.23064734,0.1145162,-0.08789861,0.316931
408,0.016160099,-0.14070529,-0.39779916,0.11638859
409,-0.105440706,-0.14768028,-0.39558488,0.1002243
410,0.8059922,0.7021508,0.4005716,1.00373
411,1.9443017,2.005373,1.7317576,2.2789884
412,1.5613433,1.5750667,1.2341079,1.9160255
413,0.42410195,0.5116427,0.23942864,0.78385675
414,-0.5632984,-0.1353119,-0.46337587,0.19275206
415,-0.9042013,-0.64693767,-0.93499875,-0.35887656
416,-1.0787656,-0.9398251,-1.2504212,-0.62922907
417,-1.2553144,-1.1823214,-1.5082535,-0.8563894
418,-1.2452933,-1.0684338,-1.9065053,-0.23036218
419,-1.1343125,-1.200716,-1.9065526,-0.49487948
420,-1.0422603,-1.1291231,-2.0030565,-0.25518966
421,-1.0670851,-1.2282417,-1.8614428,-0.5950405
422,-1.1557395,-1.3559434,-1.6889498,-1.022937
423,-1.0939803,-1.1618865,-1.6192493,-0.70452356
424,-0.83688134,-0.98640585,-1.3936875,-0.5791242
425,0.084850945,-0.33202288,-0.8697711,0.20572534
426,1.2304605,1.0312146,0.51535475,1.5470744
427,2.2432559,2.0842247,1.5725749,2.5958745
428,2.2649605,2.1147733,1.6682482,2.5612984
429,1.7040565,1.9045321,1.4056109,2.4034534
430,1.729676,1.6368684,1.1021667,2.17157
431,1.1416793,1.3246802,0.8142453,1.8351152
432,0.80815995,1.0256509,0.467467,1.5838346
433,-0.5029897,0.84036064,0.34841734,1.332304
434,0.39346042,0.63360703,0.14007664,1.1271374
435,0.021164425,0.28893703,-0.21547431,0.7933484
436,-0.38013256,-0.22451064,-0.6868199,0.23779863
437,-0.78283226,-1.085986,-1.5869122,-0.5850599
438,-1.4943305,-1.7750602,-2.2186646,-1.3314557
439,-1.3844677,-1.7905128,-2.249279,-1.3317466
440,-1.3462328,-1.5913266,-2.1884496,-0.99420357
441,-1.2897637,-1.4685555,-2.0809932,-0.8561176
442,-1.2621422,-1.1967857,-1.8106296,-0.5829418
443,-1.0915321,-1.1794589,-1.8722554,-0.48666227
444,-1.051479,-1.2313162,-1.8576317,-0.60500073
445,-1.3713208,-1.346381,-1.788547,-0.90421486
446,-1.5002131,-1.3211722,-1.7397429,-0.9026016
447,-1.4192792,-1.096762,-1.5295124,-0.6640114
448,-1.1489956,-0.8659108,-1.2005799,-0.53124183
449,-0.8093593,-0.55220866,-0.8834261,-0.22099125
450,0.8844252,0.7673087,0.416512,1.1181054
451,2.158131,1.9122947,1.4894128,2.3351767
452,2.1931782,2.1843042,1.8207107,2.5478978
453,1.9609135,1.9835593,1.5696442,2.3974743
454,1.8868912,1.7232465,1.3451943,2.1012986
455,1.2029315,1.457306,1.0771284,1.8374836
456,0.39131105,1.1563764,0.7178117,1.594941
457,0.31546295,0.9103899,0.59658647,1.2241933
458,-0.89017355,0.7165756,0.3628119,1.0703393
459,-0.7929693,0.3875115,-0.03451267,0.8095356
460,-0.7572734,-0.16636938,-0.55547285,0.2227341
461,-0.59265673,-0.99160594,-1.4330122,-0.5501997
462,-0.9764021,-1.6549714,-2.0249557,-1.2849869
463,-1.0348743,-1.6917455,-2.085483,-1.298008
464,-1.2602767,-1.483057,-1.9542766,-1.0118375
465,-1.4518187,-1.3683314,-1.6370974,-1.0995655
466,-1.5370377,-1.3222506,-1.8542182,-0.790283
467,-1.5491434,-1.2925444,-1.7027633,-0.88232535
468,-1.2350847,-1.1111851,-1.5654368,-0.65693337
469,-1.034937,-1.078758,-1.4364146,-0.7211014
470,-0.79595304,-0.86141133,-1.3132929,-0.40952978
471,-0.41937867,-0.47465813,-0.832096,-0.11722025
472,1.3746378,0.72827995,0.42804772,1.0285122
473,2.6388361,2.3485637,2.144035,2.5530922
474,2.3618193,2.255371,2.076524,2.4342182
475,0.70704246,0.715039,0.52474207,0.90533596
476,0.071267985,0.064367056,-0.067624316,0.19635843
477,0.077548474,0.11986947,-0.055917203,0.29565614
478,0.20419952,0.26704097,0.04202436,0.49205756
479,0.103653274,0.19573992,0.03106241,0.36041743
480,-0.24956188,-0.07925171,-0.19031397,0.031810544
481,-0.21401723,-0.17358786,-0.3818637,0.034687996
482,0.6686307,0.35950673,0.14713189,0.57188153
483,2.118807,1.7398096,1.5113399,1.9682794
484,1.8017586,1.7789973,1.5630335,1.9949611
485,0.6102818,0.7286924,0.54305816,0.91432667
486,-0.119724706,-0.053307116,-0.28275982,0.17614558
487,-0.74520123,-0.65715563,-0.8916486,-0.42266268
488,-1.1390983,-0.9413284,-1.1270962,-0.75556064
489,-1.176342,-1.1925035,-1.3737341,-1.0112728
490,-1.2770023,-1.3044019,-1.7101868,-0.8986169
491,-1.1506578,-1.2748427,-1.7325329,-0.8171526
492,-0.97130096,-1.109896,-1.5877833,-0.63200855
493,-0.85762334,-1.0106852,-1.3787832,-0.6425872
494,-0.7797199,-0.8859272,-1.3324075,-0.43944693
495,-0.4884836,-0.4904163,-0.8557968,-0.12503573
496,0.71184283,0.8174132,0.43832076,1.1965057
497,2.1250863,2.354103,2.1163025,2.5919037
498,2.6181977,2.2430987,2.034096,2.4521015
499,1.0166671,0.6894947,0.46825212,0.91073734
500,0.1080949,0.04847181,-0.11543949,0.2123831
501,0.08528873,0.13126117,-0.06552042,0.32804275
502,0.33249572,0.26958376,0.030272141,0.5088954
